Step,Value
9156,-0.463989785978924
9162,-16.417590807381
9214,-30.7758317266429
9216,-43.6982485539787
9223,-55.3284236985808
9226,-37.2299813073604
9233,-49.5069831766243
9260,-31.9906848375996
9281,-16.2260163324773
9291,-30.6034146992296
9307,-14.9774732079443
9309,-29.4797258871499
9311,-42.5317532984349
9316,-25.7129779472291
9348,-39.1416801525062
9353,-51.2275121372556
9364,-33.5391609021677
9365,-46.1852448119509
9366,-29.0011203093935
9369,-13.5354082570919
9385,-28.1818674313827
9412,-12.7980806668821
9415,-27.5182726001939
9435,-40.7664453401745
9441,-52.6898008061571
9442,-34.855220704179
9468,-47.3696986337611
9475,-30.0671287490227
9482,-43.0604158741205
9515,-54.7543742867084
9518,-36.5901368473565
9537,-20.3655231412585
9538,-5.76337080577034
9547,-21.1870337251933
9554,-35.068330352674
9557,-18.9958972960443
9564,-4.4075075557587
9567,8.59884322117948
9586,20.3045589204238
9589,30.8397030497438
9600,11.7557327447694
9611,-5.41984052970751
9621,7.68774354462553
9623,19.4845692115253
9624,1.53611229037277
9627,13.9481010826978
9651,25.1188909957903
9656,6.6070018962113
9657,-10.0536982934098
9661,3.51727155729343
9680,15.7311444229264
9681,-1.84197001936624
9690,-17.6577730174296
9698,-31.8919957156866
9710,-44.702796144118
9747,-27.6669165083439
9750,-12.2114248468284
9759,1.69851764853564
9760,14.0942659050444
9766,25.2504393359023
9768,35.2909954236743
9777,44.3274959026692
9812,52.4603463337646
9817,59.7799117217504
9840,66.3675205709377
9843,72.2963685352062
9846,49.0667316816856
9855,56.7256585348794
9883,63.7418926920726
9907,41.3677034228653
9917,49.7965331019411
9972,57.3824798131093
9978,35.6442318317984
9982,44.6454086699808
9985,52.746467824345
9996,60.0374210632728
9999,66.5992789783078
